,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
1146,132,239.8386725140404,10.0,0.4316914768638571,262.64411742215515,10.0,0.6179128162010973,70.40067027777286,1.5,0.26273101935231785,152.3472013337261,10.0,0.6193092514635282,190.95952729875523,1.5,0.3408219663301064,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,Policy 0,dikesnet
1147,126,77.77370444913473,1.0,0.5026853454910813,68.43109117230958,10.0,0.7228227017318242,268.6232446442124,10.0,0.35169825919192466,126.48731118000826,1.0,0.2770224557161483,80.9541884216187,1.0,0.5608465039028926,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,Policy 0,dikesnet
1148,93,186.71660990227454,10.0,0.756511559345958,195.79057762653693,10.0,0.97749626848395,272.4370142645879,1.0,0.7321280849133377,239.38927938885922,10.0,0.5528704500118493,233.12319643835662,1.5,0.5003620645271646,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,Policy 0,dikesnet
1149,16,135.00625147713106,10.0,0.053350901616179655,298.1511738189651,10.0,0.12848403819864587,55.694285240827625,1.0,0.07704130322332685,91.58879461119379,1.0,0.8670057847394279,217.6022158362929,10.0,0.506209225515867,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,Policy 0,dikesnet
1150,112,281.1068802186806,1.5,0.15247932620136756,109.89438113146413,1.0,0.545152346529152,135.13646084584428,1.0,0.3679081208966179,140.5456847574533,1.5,0.5857182772717359,196.52086647908044,10.0,0.5728180295130333,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,Policy 0,dikesnet
1151,65,154.37282594792464,1.5,0.5296019615590685,231.61187704832528,10.0,0.7715002689477386,198.15011950256746,1.5,0.7074620853628122,195.77520532985315,1.5,0.5695360113065338,163.5079058558,10.0,0.9337906024292366,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,Policy 0,dikesnet
1152,8,128.9497451811243,10.0,0.9534153477418796,291.530575158498,1.0,0.68004146051791,130.48412749429616,1.5,0.353058142488311,195.72001470384694,1.0,0.7045693382296278,87.30172952698645,10.0,0.8398484381857843,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,Policy 0,dikesnet
1153,33,276.948094850527,1.0,0.32101809973148615,166.70815356104436,1.5,0.6685487123452335,33.1639290758731,1.5,0.49142935480249667,139.64841079053306,10.0,0.027064673541857154,253.30684916765446,1.5,0.08366706625957904,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,Policy 0,dikesnet
1154,52,280.72152172194245,1.0,0.682242431892295,342.6319067635665,1.0,0.18744509455661734,284.3116593269202,10.0,0.16307954969598756,310.00130025829617,10.0,0.8072081080743475,74.11920775642963,10.0,0.40222945151159645,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,Policy 0,dikesnet
1155,25,172.87987075173376,1.5,0.6035573417253728,170.7651960115996,10.0,0.14967900552258098,320.59237894197724,1.5,0.25948397322424527,76.0331367680775,1.0,0.8248857230940209,88.0938961927572,1.0,0.23044848735659132,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,Policy 0,dikesnet
1156,12,299.0823478145737,1.0,0.47366464496102373,201.8097199916197,1.5,0.38633724407222836,76.080328472729,10.0,0.7888625229226992,181.20162748986328,1.0,0.4158554731795746,60.3037175173462,1.0,0.30270310388283533,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,Policy 0,dikesnet
1157,104,142.618091995221,1.0,0.3707103982064705,305.9692983868305,1.0,0.3219952964792539,277.31169428504325,1.5,0.6694798849763209,107.00360569570479,10.0,0.3649719054349438,235.8287132898815,1.0,0.2991969791377226,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,Policy 0,dikesnet
1158,1,89.940727422392,10.0,0.8027996756975134,159.09341646021898,10.0,0.42239000699669593,149.08606779368344,1.5,0.23265168781488793,252.90986140651205,1.5,0.5956301446943384,166.27428057538648,1.0,0.03386220061172724,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,Policy 0,dikesnet
1159,0,114.95766293306428,10.0,0.4366883918946389,71.69621293939666,10.0,0.10574117134823358,146.12024689347248,1.0,0.5024838911504208,56.538702182726254,10.0,0.6705466446013486,176.12251719521683,10.0,0.35494420006972427,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,Policy 0,dikesnet
1160,0,42.75363783706862,10.0,0.2548415017399958,206.2973031906635,1.0,0.09512888691393133,88.96534153001744,1.0,0.8577921045172817,81.23476501120068,1.5,0.510756295458922,315.081050323429,1.0,0.630867816155305,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,Policy 0,dikesnet
1161,90,188.4987836900635,1.0,0.9244978997548907,99.06511356485791,1.5,0.5373755112412815,212.66920346232254,10.0,0.2755321257118018,345.54026115280874,10.0,0.5179709436427393,125.57171517744098,10.0,0.5991303144281517,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,Policy 0,dikesnet
1162,91,181.2556470517806,10.0,0.4355719447864763,349.1182305276541,10.0,0.6378377417568238,223.45160630989233,10.0,0.7584040412551102,116.43469440876422,1.5,0.5942976669650003,316.43353877162684,10.0,0.5065624342384383,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,Policy 0,dikesnet
1163,110,212.20008906477295,1.0,0.6311406709685646,61.3292662543367,1.5,0.25027171186473707,158.57020382040957,1.5,0.1640152961380319,100.30873171976276,1.5,0.24854407791417948,234.6006670317961,1.0,0.17732191302623873,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,Policy 0,dikesnet
1164,86,198.16298511164717,1.5,0.9255345830082387,248.4113063257409,10.0,0.924222612970388,215.5332988287121,1.5,0.673204250331731,240.97827668870107,1.0,0.061487173640558834,224.57443450394382,1.0,0.8209059187896081,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,Policy 0,dikesnet
1165,107,111.18012209658288,10.0,0.4774987359858576,280.228676761288,1.0,0.1006208057506255,290.8263478932288,1.0,0.2247184665444779,292.45347427657094,1.0,0.6947319839990266,272.4450257984545,1.0,0.3704299357342675,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,Policy 0,dikesnet
1166,129,141.25009765992607,1.5,0.5780218150678075,185.7253451030081,10.0,0.19775540580785658,245.46058615111735,10.0,0.09647618229860266,213.92759206483188,1.0,0.24902821885002943,170.02880406046876,1.5,0.47263126627836377,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,Policy 0,dikesnet
1167,23,50.10156715215118,10.0,0.4490682953407027,47.90973311918066,10.0,0.35059910905298636,267.8666512464743,1.5,0.8968781305471274,31.878074236139092,10.0,0.4420264703113559,180.83328260440223,10.0,0.6613117620385129,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,Policy 0,dikesnet
1168,19,272.54402263519677,1.0,0.14019510521317916,313.620149103505,10.0,0.9455430661241208,223.83942966911025,1.0,0.555083994648032,349.7228205990607,1.0,0.6369989932940266,349.8780082581369,1.5,0.07871593796583455,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,Policy 0,dikesnet
1169,3,314.92972082197076,1.5,0.24459338082377,60.702611706466385,1.0,0.041154375630198935,225.6896017001598,10.0,0.7698365488738657,326.4903712287746,10.0,0.13074548664880833,134.890913457494,1.5,0.3345453274387878,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,Policy 0,dikesnet
1170,8,238.05248357462284,10.0,0.33525572650639984,230.99343772160023,1.0,0.5734966246073374,330.6743892323397,10.0,0.9400038669102189,210.32825302783687,10.0,0.33259897795156546,84.6712388846002,10.0,0.08258303641415962,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,Policy 0,dikesnet
1171,71,92.90647387872906,10.0,0.45372247150657186,335.891840940016,1.5,0.6692266357734852,119.00682198122277,1.5,0.5526781734925008,39.668524258465325,10.0,0.47330883367164317,109.17133743774384,1.0,0.7250034241045292,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,Policy 0,dikesnet
1172,110,162.34911737148036,1.0,0.25250878111628167,237.76855178390025,10.0,0.6756603785134774,336.2875095074515,1.5,0.1987040666957304,304.4766782078275,1.5,0.7800511985157477,209.96915062623492,10.0,0.4139865533460303,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,Policy 0,dikesnet
1173,115,78.69839083687111,1.0,0.040915909137015496,211.31661885157553,1.5,0.6682847048467161,127.08319699418375,1.5,0.9222497744370237,81.16185452372052,1.5,0.8526241503005537,328.70920293007805,1.5,0.4568368138915464,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,Policy 0,dikesnet
1174,92,74.58807279752338,1.0,0.280111012985052,212.06633580113208,1.0,0.8703832056811849,200.40408734490046,10.0,0.6267020351739417,300.6673255968193,1.5,0.4908428910339528,297.2404402863177,1.5,0.8169257831559895,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,Policy 0,dikesnet
1175,105,54.20571958246339,1.5,0.5203724426652723,336.9310471580375,1.5,0.5266220600147292,244.96197358644238,1.0,0.8234641401761257,171.75263502168002,1.5,0.47085283724412147,265.8374248943723,1.5,0.5212139343208004,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,Policy 0,dikesnet
1176,122,174.99788791159693,1.5,0.035890927415930605,31.821043877074192,10.0,0.6544489053532244,139.22033216125305,1.5,0.3191629477724203,50.5200599066391,10.0,0.25261285377410253,304.4071112040633,1.0,0.18995205009569174,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,Policy 0,dikesnet
1177,8,198.5306862385855,10.0,0.048752920487164356,67.79427254735167,1.5,0.8166365293463278,278.82269849699276,1.0,0.719325819394315,201.4535967375953,10.0,0.0552356742024813,151.59223933412954,1.0,0.5877758927653011,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,Policy 0,dikesnet
1178,105,111.64502862187885,1.5,0.9090079852963883,109.07575756534699,10.0,0.024963129884953677,110.9854385197225,10.0,0.0018014940594509958,200.10451856914216,10.0,0.46471997362595063,287.476171737075,1.0,0.5275274474463376,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,Policy 0,dikesnet
1179,88,57.17291224490445,1.5,0.7252114115695562,265.3270516418188,10.0,0.8424805011272338,126.7277241847074,10.0,0.45988860543874427,309.92426656835,1.5,0.09111765838377366,292.00480160066934,1.5,0.37895398028482935,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Policy 0,dikesnet
1180,96,75.20888171474554,10.0,0.63479098293595,121.97211853989371,1.0,0.8935189019806983,135.33570318075311,1.0,0.2357137360980994,165.98596184515867,10.0,0.05688758097771257,171.5372232961103,10.0,0.8384477792735326,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,Policy 0,dikesnet
1181,117,277.36853996449,10.0,0.26856109549313206,279.82085970123785,1.5,0.7587631470468574,148.44939252464297,10.0,0.10974406001675634,177.98633732983038,10.0,0.030482757147832995,287.8221657196583,1.0,0.6469418366375731,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,Policy 0,dikesnet
1182,83,267.93467178529977,10.0,0.8630631620317202,45.37370970037487,1.0,0.7732423037791747,37.321664017240174,1.5,0.6520601299901345,148.2741879656747,10.0,0.6313945030587685,100.61769038118146,1.5,0.39077530576525643,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,Policy 0,dikesnet
1183,39,245.35190868619634,1.5,0.9046132273394876,324.73121865280797,1.5,0.6607791479800628,287.59035816486124,1.5,0.5112804375393182,61.57300315587919,10.0,0.8969742002001416,335.80786354595193,1.5,0.4364014661402268,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,Policy 0,dikesnet
1184,57,157.40428120619674,1.5,0.21769022495976484,216.11853414701466,1.5,0.2391213458109458,203.51183525251471,1.0,0.2203513967376694,320.12583425752103,10.0,0.05112540285732766,263.8969144518651,10.0,0.020761896988944626,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,Policy 0,dikesnet
1185,71,180.85218973261664,10.0,0.3445474284718222,63.970189325850924,1.0,0.8620449656479239,325.2723221455026,1.0,0.5889480028780628,143.66832351983854,10.0,0.2066153966632447,324.7649197461765,10.0,0.22924833890701377,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,Policy 0,dikesnet
1186,21,222.87244315587628,1.0,0.02931904611187361,160.17631673022524,1.5,0.37266977113228017,261.31606815331367,10.0,0.38663593047219874,160.21001314327674,10.0,0.7973011514926736,154.3842975870862,1.0,0.0126831619520234,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,Policy 0,dikesnet
1187,122,143.78306096137362,10.0,0.4571860774691558,271.7375447164212,1.0,0.5377337697913461,295.2015230723464,10.0,0.7005383209554197,317.1175345068411,1.5,0.1860868355082443,100.38615482822452,10.0,0.5470229950067571,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,Policy 0,dikesnet
1188,21,170.5384542541199,1.0,0.5515223424916875,281.51173309371165,1.0,0.6294821244322283,301.2246468024141,1.5,0.0022189691670127655,277.64849319755797,1.5,0.2290015464143786,258.8498389444145,10.0,0.055728099148321594,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,Policy 0,dikesnet
1189,89,188.31316948718614,1.0,0.2606057554650147,88.84110561314023,1.5,0.3945655696740024,329.20303558585374,10.0,0.17425842276403797,85.99354053736671,10.0,0.15251975042370217,120.16818055466565,10.0,0.530863390713965,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,Policy 0,dikesnet
1190,116,115.14176030517396,1.5,0.8598971614783832,177.18809048519427,10.0,0.8482393361403104,68.4722120210288,10.0,0.35413106438311837,296.15141917404446,10.0,0.661199542201824,288.1081690702306,1.0,0.24997654020583301,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,Policy 0,dikesnet
1191,19,214.74815864033457,1.5,0.7432614387149503,323.62510796543455,1.0,0.6332971650571766,271.3465986576022,1.5,0.6015363028826619,313.125576622292,1.5,0.6392839663839156,319.95298810117805,1.0,0.13071235634656309,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,Policy 0,dikesnet
1192,5,75.67464279863077,1.5,0.77344849826528,266.4751409013992,1.5,0.3361192236161225,258.8298036302341,1.5,0.5438674786611113,39.00082929366729,1.5,0.20730984897944452,163.8661087734081,10.0,0.6755428776716439,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,Policy 0,dikesnet
1193,59,327.13666974068224,1.5,0.34840903806329576,60.878083223925984,1.0,0.9703505853334105,291.92668738028794,1.5,0.6911647255793497,346.88934343864884,1.5,0.9710776016145755,199.67501853009506,1.0,0.8122705230935959,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,Policy 0,dikesnet
1194,0,48.34570559677978,10.0,0.9038301809437999,212.44845501084313,10.0,0.8075215947932655,44.33805098390912,1.5,0.014155307480550453,145.42328108686763,1.5,0.2204789469168989,164.7538048878056,10.0,0.1493182554016448,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,Policy 0,dikesnet
1195,42,295.2259245399383,1.0,0.9284806418206839,220.6117716002527,1.0,0.26135008984408387,185.26649498409049,10.0,0.655637667640787,327.9828719898986,1.0,0.08935101867262682,174.71725594841843,1.5,0.7692951080093127,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,Policy 0,dikesnet
1196,49,97.12293943264523,1.5,0.009445255206266507,316.91788027507715,10.0,0.8457492888264287,278.37599865472987,1.0,0.7853967126985755,258.9026591089288,1.5,0.035165725962122356,221.14339697843786,1.0,0.5715950775792654,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,Policy 0,dikesnet
1197,40,35.0802986459156,1.5,0.8737013842504274,300.49712499856275,1.5,0.00472913367598608,133.9287990212251,1.5,0.15111523861160472,236.11741112658666,10.0,0.7702913565660466,241.04766914819334,1.0,0.18099768402628197,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,Policy 0,dikesnet
1198,89,132.47340195980283,10.0,0.8530315201851211,194.36839414818306,1.0,0.9937787350179538,34.67886555925106,1.0,0.25421769098095875,163.52404570791015,1.5,0.7223176668741029,215.94139794884853,10.0,0.7676147961879495,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,Policy 0,dikesnet
1199,68,126.15125026984128,10.0,0.47635346515267696,177.65793239922706,1.5,0.8037559236731077,85.97906510882,10.0,0.47489100917783994,262.50693802614006,1.5,0.3883728583394186,54.810819860514385,1.5,0.16296747449367874,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,Policy 0,dikesnet
1200,28,98.83295623392408,1.5,0.43745287210134054,59.62070141466426,1.0,0.7337160112023215,349.8627598773117,10.0,0.8463268597976412,319.3675687925626,1.0,0.9641500583048331,308.1624557573877,1.0,0.6363631997198117,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,Policy 0,dikesnet
1201,35,121.56443676675183,1.5,0.6976339412727615,171.84395156425904,1.5,0.12233850751161372,44.65367772784802,1.0,0.8682470519989407,37.89913484598104,1.5,0.6257031295680145,298.74163633790687,1.0,0.3557813285295675,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,Policy 0,dikesnet
1202,88,219.4741866416746,1.5,0.19804915273817647,279.5107124297706,1.5,0.08303106477601072,231.33713406981215,10.0,0.49417911861759417,66.71166776063146,1.0,0.20887785131713923,276.67297014431705,10.0,0.76201419822315,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,Policy 0,dikesnet
1203,105,186.56140662075993,1.0,0.4130658135917639,314.08834635811024,1.5,0.00976828407588766,128.09303181572233,1.5,0.4040246172475912,81.39893618507273,10.0,0.6356608119322354,106.56677723540506,1.5,0.2973021720913218,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,Policy 0,dikesnet
1204,130,80.62251245864755,10.0,0.45491598829530067,293.26213110622666,10.0,0.9993398431932119,117.28045631379541,10.0,0.41872689499229626,313.9407920761219,1.0,0.013195061394759405,174.3929667521009,1.5,0.2986598047915959,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,Policy 0,dikesnet
1205,49,88.74178835169673,1.0,0.2591719688683142,64.51075011211444,10.0,0.458716621987685,49.08280427905535,1.5,0.8405861184900733,72.48079060756635,1.0,0.03475581082074694,70.12952253502029,10.0,0.8182347871070571,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,Policy 0,dikesnet
1206,2,214.45928059092785,1.5,0.605641521104178,281.1194164709524,10.0,0.27205624335342743,173.29948961172013,1.0,0.5548703545332031,120.95684120586613,10.0,0.46986660332321384,42.40225513861818,1.5,0.575155325752886,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,Policy 0,dikesnet
1207,98,145.7306647048013,1.0,0.8827357722475658,299.9321525720665,1.5,0.05101996598705723,305.3743018944393,1.0,0.07320693143780542,263.57161471663335,10.0,0.829667003474168,277.1001915823563,10.0,0.12830449667576313,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,Policy 0,dikesnet
1208,71,266.9228991290831,1.0,0.7487728880860764,47.74460128767295,10.0,0.8763105581633993,272.72581387072347,10.0,0.09125473063746851,229.53909939655273,1.5,0.7963877626529754,42.9097178218361,1.0,0.001040589149525679,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,Policy 0,dikesnet
1209,27,164.8720225035747,1.5,0.5498933761011736,150.60948574690025,10.0,0.49661656894763945,165.6939187329036,1.5,0.930297131179977,76.38969914969209,1.5,0.4495256557348991,33.84592982050911,10.0,0.8140512222169413,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,Policy 0,dikesnet
1210,104,175.71454360278005,10.0,0.5523782999729644,162.79042973691438,10.0,0.9443324368643193,214.96122393621027,1.5,0.4658359209570021,334.3709478694654,1.5,0.8619503377040619,327.9819634056735,1.0,0.14573868564301717,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,Policy 0,dikesnet
1211,42,163.3175928025174,10.0,0.7088030195765345,338.3873660111211,10.0,0.6173121557449092,69.73835962481124,1.5,0.5787253152748016,171.07660506827332,1.5,0.18355954638986305,112.50967837604861,1.0,0.8805881656522503,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,Policy 0,dikesnet
1212,109,97.496649695768,1.0,0.07005394663441979,262.92029399679416,1.5,0.5303650487151648,340.4700404896002,10.0,0.5296904056561738,126.96153049782609,1.5,0.8469802403475816,174.03807217665036,1.0,0.19974103954858274,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,Policy 0,dikesnet
